================ Training Loss (Tue Sep  8 01:14:25 2026) ================
[Rank 0] (epoch: 1, iters: 2200, time: 0.201, data: 0.079) , G_GAN: 0.102, G_NCE: 2.580, Proj_distill: 0.006, Proj_pyramid: 0.094, Proj_sparse: 0.002, D: 0.076, white_ratio: 0.308

[Rank 0] (epoch: 1, iters: 2300, time: 0.203, data: 0.098) , G_GAN: 0.218, G_NCE: 2.581, Proj_distill: 0.003, Proj_pyramid: 0.063, Proj_sparse: 0.001, D: 0.036, white_ratio: 0.332

[Rank 0] (epoch: 1, iters: 2400, time: 0.209, data: 0.081) , G_GAN: 0.231, G_NCE: 2.451, Proj_distill: 0.001, Proj_pyramid: 0.029, Proj_sparse: 0.001, D: 0.021, white_ratio: 0.195

[Rank 0] (epoch: 1, iters: 2500, time: 0.195, data: 0.085) , G_GAN: 0.212, G_NCE: 2.713, Proj_distill: 0.012, Proj_pyramid: 0.136, Proj_sparse: 0.003, D: 0.014, white_ratio: 0.027

[Rank 0] (epoch: 1, iters: 2600, time: 0.204, data: 0.073) , G_GAN: 0.176, G_NCE: 2.629, Proj_distill: 0.004, Proj_pyramid: 0.069, Proj_sparse: 0.001, D: 0.042, white_ratio: 0.094

[Rank 0] (epoch: 1, iters: 2700, time: 0.207, data: 0.081) , G_GAN: 0.280, G_NCE: 2.858, Proj_distill: 0.008, Proj_pyramid: 0.098, Proj_sparse: 0.002, D: 0.047, white_ratio: 0.150

[Rank 0] (epoch: 1, iters: 2800, time: 0.205, data: 0.090) , G_GAN: 0.166, G_NCE: 2.319, Proj_distill: 0.004, Proj_pyramid: 0.076, Proj_sparse: 0.002, D: 0.077, white_ratio: 0.157

[Rank 0] (epoch: 1, iters: 2900, time: 0.203, data: 0.067) , G_GAN: 0.205, G_NCE: 2.445, Proj_distill: 0.008, Proj_pyramid: 0.107, Proj_sparse: 0.002, D: 0.011, white_ratio: 0.175

[Rank 0] (epoch: 1, iters: 3000, time: 0.300, data: 0.086) , G_GAN: 0.267, G_NCE: 2.251, Proj_distill: 0.013, Proj_pyramid: 0.146, Proj_sparse: 0.003, D: 0.075, white_ratio: 0.342

[Rank 0] (epoch: 1, iters: 3100, time: 0.200, data: 0.079) , G_GAN: 0.326, G_NCE: 2.385, Proj_distill: 0.008, Proj_pyramid: 0.117, Proj_sparse: 0.002, D: 0.016, white_ratio: 0.254

[Rank 0] (epoch: 1, iters: 3200, time: 0.210, data: 0.079) , G_GAN: 0.304, G_NCE: 2.498, Proj_distill: 0.007, Proj_pyramid: 0.093, Proj_sparse: 0.002, D: 0.017, white_ratio: 0.209

[Rank 0] (epoch: 1, iters: 3300, time: 0.207, data: 0.075) , G_GAN: 0.195, G_NCE: 2.300, Proj_distill: 0.011, Proj_pyramid: 0.125, Proj_sparse: 0.003, D: 0.011, white_ratio: 0.279

[Rank 0] (epoch: 1, iters: 3400, time: 0.174, data: 0.064) , G_GAN: 0.279, G_NCE: 2.411, Proj_distill: 0.006, Proj_pyramid: 0.080, Proj_sparse: 0.002, D: 0.025, white_ratio: 0.216

[Rank 0] (epoch: 1, iters: 3500, time: 0.211, data: 0.085) , G_GAN: 0.225, G_NCE: 2.297, Proj_distill: 0.001, Proj_pyramid: 0.040, Proj_sparse: 0.001, D: 0.048, white_ratio: 0.256

[Rank 0] (epoch: 1, iters: 3600, time: 0.208, data: 0.079) , G_GAN: 0.324, G_NCE: 2.427, Proj_distill: 0.006, Proj_pyramid: 0.092, Proj_sparse: 0.002, D: 0.024, white_ratio: 0.175

[Rank 0] (epoch: 1, iters: 3700, time: 0.206, data: 0.077) , G_GAN: 0.273, G_NCE: 2.163, Proj_distill: 0.001, Proj_pyramid: 0.035, Proj_sparse: 0.001, D: 0.013, white_ratio: 0.245

[Rank 0] (epoch: 1, iters: 3800, time: 0.208, data: 0.067) , G_GAN: 0.270, G_NCE: 2.046, Proj_distill: 0.002, Proj_pyramid: 0.050, Proj_sparse: 0.001, D: 0.013, white_ratio: 0.227

[Rank 0] (epoch: 1, iters: 3900, time: 0.199, data: 0.077) , G_GAN: 0.233, G_NCE: 2.152, Proj_distill: 0.003, Proj_pyramid: 0.069, Proj_sparse: 0.001, D: 0.048, white_ratio: 0.211

[Rank 0] (epoch: 1, iters: 4000, time: 0.332, data: 0.071) , G_GAN: 0.295, G_NCE: 2.227, Proj_distill: 0.013, Proj_pyramid: 0.151, Proj_sparse: 0.003, D: 0.067, white_ratio: 0.029

[Rank 0] (epoch: 1, iters: 4100, time: 0.209, data: 0.083) , G_GAN: 0.239, G_NCE: 2.212, Proj_distill: 0.001, Proj_pyramid: 0.029, Proj_sparse: 0.001, D: 0.007, white_ratio: 0.003

[Rank 0] (epoch: 1, iters: 4200, time: 0.201, data: 0.073) , G_GAN: 0.287, G_NCE: 2.028, Proj_distill: 0.006, Proj_pyramid: 0.097, Proj_sparse: 0.002, D: 0.032, white_ratio: 0.089

[Rank 0] (epoch: 1, iters: 4300, time: 0.204, data: 0.083) , G_GAN: 0.161, G_NCE: 2.109, Proj_distill: 0.003, Proj_pyramid: 0.064, Proj_sparse: 0.001, D: 0.086, white_ratio: 0.204

[Rank 0] (epoch: 1, iters: 4400, time: 0.192, data: 0.085) , G_GAN: 0.244, G_NCE: 1.868, Proj_distill: 0.002, Proj_pyramid: 0.054, Proj_sparse: 0.001, D: 0.020, white_ratio: 0.259

[Rank 0] (epoch: 1, iters: 4500, time: 0.204, data: 0.080) , G_GAN: 0.201, G_NCE: 2.346, Proj_distill: 0.006, Proj_pyramid: 0.102, Proj_sparse: 0.002, D: 0.009, white_ratio: 0.287

[Rank 0] (epoch: 1, iters: 4600, time: 0.206, data: 0.074) , G_GAN: 0.152, G_NCE: 2.003, Proj_distill: 0.002, Proj_pyramid: 0.050, Proj_sparse: 0.001, D: 0.054, white_ratio: 0.301

[Rank 0] (epoch: 1, iters: 4700, time: 0.206, data: 0.082) , G_GAN: 0.268, G_NCE: 2.305, Proj_distill: 0.003, Proj_pyramid: 0.059, Proj_sparse: 0.001, D: 0.043, white_ratio: 0.118

[Rank 0] (epoch: 1, iters: 4800, time: 0.210, data: 0.078) , G_GAN: 0.096, G_NCE: 2.072, Proj_distill: 0.003, Proj_pyramid: 0.074, Proj_sparse: 0.001, D: 0.041, white_ratio: 0.243

[Rank 0] (epoch: 1, iters: 4900, time: 0.202, data: 0.079) , G_GAN: 0.238, G_NCE: 2.211, Proj_distill: 0.008, Proj_pyramid: 0.112, Proj_sparse: 0.002, D: 0.016, white_ratio: 0.192

[Rank 0] (epoch: 1, iters: 5000, time: 0.320, data: 0.085) , G_GAN: 0.323, G_NCE: 2.131, Proj_distill: 0.003, Proj_pyramid: 0.070, Proj_sparse: 0.001, D: 0.023, white_ratio: 0.137

[Rank 0] (epoch: 1, iters: 5100, time: 0.220, data: 0.090) , G_GAN: 0.190, G_NCE: 2.434, Proj_distill: 0.001, Proj_pyramid: 0.032, Proj_sparse: 0.001, D: 0.014, white_ratio: 0.155

[Rank 0] (epoch: 1, iters: 5200, time: 0.211, data: 0.079) , G_GAN: 0.048, G_NCE: 2.252, Proj_distill: 0.001, Proj_pyramid: 0.036, Proj_sparse: 0.001, D: 0.115, white_ratio: 0.286

